query_id,true_class,candidate_slot,candidate_class,rank_in_broad_topK,stage,acc_full,acc_minus_c,delta
55,1,114,1,24,final_survivor,1,1,0
55,1,176,1,25,rerank_drop,1,1,0
55,1,196,1,26,rerank_drop,1,1,0
55,1,122,1,27,rerank_drop,1,1,0
55,1,132,1,28,rerank_drop,1,1,0
55,1,136,1,29,rerank_drop,1,1,0
55,1,113,1,30,rerank_drop,1,1,0
55,1,170,1,31,rerank_drop,1,1,0
55,1,130,1,32,rerank_drop,1,1,0
55,1,182,1,33,rerank_drop,1,1,0
55,1,116,1,34,rerank_drop,1,1,0
55,1,177,1,35,rerank_drop,1,1,0
55,1,165,1,36,rerank_drop,1,1,0
55,1,155,1,37,rerank_drop,1,1,0
55,1,175,1,38,rerank_drop,1,1,0
55,1,185,1,39,rerank_drop,1,1,0
55,1,162,1,40,rerank_drop,1,1,0
55,1,164,1,41,rerank_drop,1,1,0
55,1,193,1,42,rerank_drop,1,1,0
55,1,194,1,43,rerank_drop,1,1,0
55,1,173,1,44,rerank_drop,1,1,0
55,1,135,1,45,rerank_drop,1,1,0
55,1,142,1,46,rerank_drop,1,1,0
55,1,187,1,47,rerank_drop,1,1,0
55,1,148,1,48,rerank_drop,1,1,0
55,1,106,1,49,rerank_drop,1,1,0
55,1,137,1,50,rerank_drop,1,1,0
55,1,188,1,51,rerank_drop,1,1,0
55,1,127,1,52,rerank_drop,1,1,0
55,1,179,1,53,rerank_drop,1,1,0
55,1,158,1,54,rerank_drop,1,1,0
55,1,102,1,55,rerank_drop,1,1,0
55,1,152,1,56,rerank_drop,1,1,0
55,1,124,1,57,rerank_drop,1,1,0
55,1,141,1,58,rerank_drop,1,1,0
55,1,103,1,59,rerank_drop,1,1,0
55,1,147,1,60,rerank_drop,1,1,0
55,1,184,1,61,rerank_drop,1,1,0
55,1,131,1,62,rerank_drop,1,1,0
55,1,154,1,63,rerank_drop,1,1,0
55,1,145,1,64,rerank_drop,1,1,0
55,1,115,1,65,rerank_drop,1,1,0
55,1,181,1,66,rerank_drop,1,1,0
55,1,123,1,67,rerank_drop,1,1,0
55,1,171,1,68,rerank_drop,1,1,0
55,1,128,1,69,rerank_drop,1,1,0
55,1,168,1,70,rerank_drop,1,1,0
55,1,100,1,71,rerank_drop,1,1,0
55,1,160,1,72,rerank_drop,1,1,0
55,1,109,1,73,rerank_drop,1,1,0
55,1,180,1,74,rerank_drop,1,1,0
55,1,172,1,75,rerank_drop,1,1,0
55,1,190,1,76,rerank_drop,1,1,0
55,1,112,1,77,rerank_drop,1,1,0
55,1,119,1,78,rerank_drop,1,1,0
55,1,153,1,79,rerank_drop,1,1,0
55,1,120,1,80,rerank_drop,1,1,0
55,1,166,1,81,rerank_drop,1,1,0
55,1,146,1,82,rerank_drop,1,1,0
55,1,110,1,83,rerank_drop,1,1,0
55,1,117,1,84,rerank_drop,1,1,0
55,1,178,1,85,rerank_drop,1,1,0
55,1,118,1,86,rerank_drop,1,1,0
55,1,191,1,87,rerank_drop,1,1,0
55,1,195,1,88,rerank_drop,1,1,0
55,1,151,1,89,rerank_drop,1,1,0
55,1,197,1,90,rerank_drop,1,1,0
55,1,167,1,91,rerank_drop,1,1,0
55,1,186,1,92,rerank_drop,1,1,0
55,1,126,1,93,rerank_drop,1,1,0
55,1,138,1,94,rerank_drop,1,1,0
55,1,129,1,95,rerank_drop,1,1,0
55,1,149,1,96,rerank_drop,1,1,0
55,1,183,1,97,rerank_drop,1,1,0
55,1,468,5,98,rerank_drop,1,1,0
55,1,465,5,99,rerank_drop,1,1,0
56,1,168,1,0,final_survivor,1,1,0
56,1,155,1,1,final_survivor,1,1,0
56,1,176,1,2,final_survivor,1,1,0
56,1,123,1,3,final_survivor,1,1,0
56,1,178,1,4,final_survivor,1,1,0
56,1,136,1,5,final_survivor,1,1,0
56,1,161,1,6,final_survivor,1,1,0
56,1,135,1,7,final_survivor,1,1,0
56,1,121,1,8,final_survivor,1,1,0
56,1,146,1,9,final_survivor,1,1,0
56,1,184,1,10,final_survivor,1,1,0
56,1,100,1,11,final_survivor,1,1,0
56,1,163,1,12,final_survivor,1,1,0
56,1,157,1,13,final_survivor,1,1,0
56,1,113,1,14,final_survivor,1,1,0
56,1,189,1,15,final_survivor,1,1,0
56,1,148,1,16,final_survivor,1,1,0
56,1,167,1,17,final_survivor,1,1,0
56,1,107,1,18,final_survivor,1,1,0
56,1,166,1,19,final_survivor,1,1,0
56,1,159,1,20,final_survivor,1,1,0
56,1,169,1,21,final_survivor,1,1,0
56,1,130,1,22,final_survivor,1,1,0
56,1,156,1,23,final_survivor,1,1,0
56,1,174,1,24,final_survivor,1,1,0
56,1,101,1,25,rerank_drop,1,1,0
56,1,150,1,26,rerank_drop,1,1,0
56,1,139,1,27,rerank_drop,1,1,0
56,1,104,1,28,rerank_drop,1,1,0
56,1,114,1,29,rerank_drop,1,1,0
56,1,199,1,30,rerank_drop,1,1,0
56,1,158,1,31,rerank_drop,1,1,0
56,1,122,1,32,rerank_drop,1,1,0
56,1,125,1,33,rerank_drop,1,1,0
56,1,127,1,34,rerank_drop,1,1,0
56,1,119,1,35,rerank_drop,1,1,0
56,1,105,1,36,rerank_drop,1,1,0
56,1,198,1,37,rerank_drop,1,1,0
56,1,132,1,38,rerank_drop,1,1,0
56,1,179,1,39,rerank_drop,1,1,0
56,1,137,1,40,rerank_drop,1,1,0
56,1,109,1,41,rerank_drop,1,1,0
56,1,111,1,42,rerank_drop,1,1,0
56,1,110,1,43,rerank_drop,1,1,0
56,1,133,1,44,rerank_drop,1,1,0
56,1,103,1,45,rerank_drop,1,1,0
56,1,172,1,46,rerank_drop,1,1,0
56,1,152,1,47,rerank_drop,1,1,0
56,1,108,1,48,rerank_drop,1,1,0
56,1,144,1,49,rerank_drop,1,1,0
56,1,165,1,50,rerank_drop,1,1,0
56,1,194,1,51,rerank_drop,1,1,0
56,1,124,1,52,rerank_drop,1,1,0
56,1,177,1,53,rerank_drop,1,1,0
56,1,185,1,54,rerank_drop,1,1,0
56,1,140,1,55,rerank_drop,1,1,0
56,1,196,1,56,rerank_drop,1,1,0
56,1,175,1,57,rerank_drop,1,1,0
56,1,142,1,58,rerank_drop,1,1,0
56,1,192,1,59,rerank_drop,1,1,0
56,1,188,1,60,rerank_drop,1,1,0
56,1,197,1,61,rerank_drop,1,1,0
56,1,116,1,62,rerank_drop,1,1,0
56,1,182,1,63,rerank_drop,1,1,0
56,1,170,1,64,rerank_drop,1,1,0
56,1,154,1,65,rerank_drop,1,1,0
56,1,181,1,66,rerank_drop,1,1,0
56,1,171,1,67,rerank_drop,1,1,0
56,1,187,1,68,rerank_drop,1,1,0
56,1,106,1,69,rerank_drop,1,1,0
56,1,162,1,70,rerank_drop,1,1,0
56,1,115,1,71,rerank_drop,1,1,0
56,1,117,1,72,rerank_drop,1,1,0
56,1,147,1,73,rerank_drop,1,1,0
56,1,164,1,74,rerank_drop,1,1,0
56,1,180,1,75,rerank_drop,1,1,0
56,1,193,1,76,rerank_drop,1,1,0
56,1,102,1,77,rerank_drop,1,1,0
56,1,145,1,78,rerank_drop,1,1,0
56,1,195,1,79,rerank_drop,1,1,0
56,1,191,1,80,rerank_drop,1,1,0
56,1,160,1,81,rerank_drop,1,1,0
56,1,141,1,82,rerank_drop,1,1,0
56,1,128,1,83,rerank_drop,1,1,0
56,1,131,1,84,rerank_drop,1,1,0
56,1,173,1,85,rerank_drop,1,1,0
56,1,118,1,86,rerank_drop,1,1,0
56,1,112,1,87,rerank_drop,1,1,0
56,1,190,1,88,rerank_drop,1,1,0
56,1,151,1,89,rerank_drop,1,1,0
56,1,129,1,90,rerank_drop,1,1,0
56,1,126,1,91,rerank_drop,1,1,0
56,1,153,1,92,rerank_drop,1,1,0
56,1,149,1,93,rerank_drop,1,1,0
56,1,120,1,94,rerank_drop,1,1,0
56,1,186,1,95,rerank_drop,1,1,0
56,1,138,1,96,rerank_drop,1,1,0
56,1,183,1,97,rerank_drop,1,1,0
56,1,465,5,98,rerank_drop,1,1,0
56,1,495,5,99,rerank_drop,1,1,0
57,1,127,1,0,final_survivor,1,1,0
57,1,126,1,1,final_survivor,1,1,0
57,1,184,1,2,final_survivor,1,1,0
57,1,110,1,3,final_survivor,1,1,0
57,1,147,1,4,final_survivor,1,1,0
57,1,135,1,5,final_survivor,1,1,0
57,1,137,1,6,final_survivor,1,1,0
57,1,166,1,7,final_survivor,1,1,0
57,1,158,1,8,final_survivor,1,1,0
57,1,142,1,9,final_survivor,1,1,0
57,1,172,1,10,final_survivor,1,1,0
57,1,146,1,11,final_survivor,1,1,0
57,1,171,1,12,final_survivor,1,1,0
57,1,197,1,13,final_survivor,1,1,0
57,1,101,1,14,final_survivor,1,1,0
57,1,111,1,15,final_survivor,1,1,0
57,1,193,1,16,final_survivor,1,1,0
57,1,107,1,17,final_survivor,1,1,0
57,1,194,1,18,final_survivor,1,1,0
57,1,121,1,19,final_survivor,1,1,0
57,1,144,1,20,final_survivor,1,1,0
57,1,156,1,21,final_survivor,1,1,0
57,1,190,1,22,final_survivor,1,1,0
57,1,105,1,23,final_survivor,1,1,0
57,1,115,1,24,final_survivor,1,1,0
57,1,100,1,25,rerank_drop,1,1,0
57,1,160,1,26,rerank_drop,1,1,0
57,1,136,1,27,rerank_drop,1,1,0
57,1,196,1,28,rerank_drop,1,1,0
57,1,161,1,29,rerank_drop,1,1,0
57,1,117,1,30,rerank_drop,1,1,0
57,1,118,1,31,rerank_drop,1,1,0
57,1,173,1,32,rerank_drop,1,1,0
57,1,178,1,33,rerank_drop,1,1,0
57,1,175,1,34,rerank_drop,1,1,0
57,1,169,1,35,rerank_drop,1,1,0
57,1,159,1,36,rerank_drop,1,1,0
57,1,165,1,37,rerank_drop,1,1,0
57,1,179,1,38,rerank_drop,1,1,0
57,1,112,1,39,rerank_drop,1,1,0
57,1,113,1,40,rerank_drop,1,1,0
57,1,199,1,41,rerank_drop,1,1,0
57,1,104,1,42,rerank_drop,1,1,0
57,1,177,1,43,rerank_drop,1,1,0
57,1,198,1,44,rerank_drop,1,1,0
57,1,188,1,45,rerank_drop,1,1,0
57,1,132,1,46,rerank_drop,1,1,0
57,1,153,1,47,rerank_drop,1,1,0
57,1,131,1,48,rerank_drop,1,1,0
57,1,106,1,49,rerank_drop,1,1,0
57,1,148,1,50,rerank_drop,1,1,0
57,1,125,1,51,rerank_drop,1,1,0
57,1,191,1,52,rerank_drop,1,1,0
57,1,181,1,53,rerank_drop,1,1,0
57,1,185,1,54,rerank_drop,1,1,0
57,1,150,1,55,rerank_drop,1,1,0
57,1,116,1,56,rerank_drop,1,1,0
57,1,140,1,57,rerank_drop,1,1,0
57,1,182,1,58,rerank_drop,1,1,0
57,1,187,1,59,rerank_drop,1,1,0
57,1,133,1,60,rerank_drop,1,1,0
57,1,157,1,61,rerank_drop,1,1,0
57,1,155,1,62,rerank_drop,1,1,0
57,1,151,1,63,rerank_drop,1,1,0
57,1,152,1,64,rerank_drop,1,1,0
57,1,102,1,65,rerank_drop,1,1,0
57,1,176,1,66,rerank_drop,1,1,0
57,1,192,1,67,rerank_drop,1,1,0
57,1,124,1,68,rerank_drop,1,1,0
57,1,189,1,69,rerank_drop,1,1,0
57,1,145,1,70,rerank_drop,1,1,0
57,1,174,1,71,rerank_drop,1,1,0
57,1,108,1,72,rerank_drop,1,1,0
57,1,123,1,73,rerank_drop,1,1,0
57,1,130,1,74,rerank_drop,1,1,0
57,1,109,1,75,rerank_drop,1,1,0
57,1,163,1,76,rerank_drop,1,1,0
57,1,122,1,77,rerank_drop,1,1,0
57,1,168,1,78,rerank_drop,1,1,0
57,1,128,1,79,rerank_drop,1,1,0
57,1,164,1,80,rerank_drop,1,1,0
57,1,103,1,81,rerank_drop,1,1,0
57,1,139,1,82,rerank_drop,1,1,0
57,1,114,1,83,rerank_drop,1,1,0
57,1,154,1,84,rerank_drop,1,1,0
57,1,170,1,85,rerank_drop,1,1,0
57,1,120,1,86,rerank_drop,1,1,0
57,1,180,1,87,rerank_drop,1,1,0
57,1,141,1,88,rerank_drop,1,1,0
57,1,167,1,89,rerank_drop,1,1,0
57,1,119,1,90,rerank_drop,1,1,0
57,1,195,1,91,rerank_drop,1,1,0
57,1,162,1,92,rerank_drop,1,1,0
57,1,138,1,93,rerank_drop,1,1,0
57,1,296,3,94,rerank_drop,1,1,0
57,1,129,1,95,rerank_drop,1,1,0
57,1,186,1,96,rerank_drop,1,1,0
57,1,333,3,97,rerank_drop,1,1,0
57,1,341,3,98,rerank_drop,1,1,0
57,1,336,3,99,rerank_drop,1,1,0
58,1,184,1,0,final_survivor,1,1,0
58,1,179,1,1,final_survivor,1,1,0
58,1,110,1,2,final_survivor,1,1,0
58,1,166,1,3,final_survivor,1,1,0
58,1,117,1,4,final_survivor,1,1,0
58,1,132,1,5,final_survivor,1,1,0
58,1,135,1,6,final_survivor,1,1,0
58,1,115,1,7,final_survivor,1,1,0
58,1,137,1,8,final_survivor,1,1,0
58,1,197,1,9,final_survivor,1,1,0
58,1,113,1,10,final_survivor,1,1,0
58,1,160,1,11,final_survivor,1,1,0
58,1,131,1,12,final_survivor,1,1,0
58,1,177,1,13,final_survivor,1,1,0
58,1,171,1,14,final_survivor,1,1,0
58,1,178,1,15,final_survivor,1,1,0
58,1,105,1,16,final_survivor,1,1,0
58,1,155,1,17,final_survivor,1,1,0
58,1,118,1,18,final_survivor,1,1,0
58,1,172,1,19,final_survivor,1,1,0
58,1,168,1,20,final_survivor,1,1,0
58,1,128,1,21,final_survivor,1,1,0
58,1,119,1,22,final_survivor,1,1,0
58,1,157,1,23,final_survivor,1,1,0
58,1,129,1,24,final_survivor,1,1,0
58,1,107,1,25,rerank_drop,1,1,0
58,1,176,1,26,rerank_drop,1,1,0
58,1,151,1,27,rerank_drop,1,1,0
58,1,187,1,28,rerank_drop,1,1,0
58,1,148,1,29,rerank_drop,1,1,0
58,1,182,1,30,rerank_drop,1,1,0
58,1,190,1,31,rerank_drop,1,1,0
58,1,126,1,32,rerank_drop,1,1,0
58,1,140,1,33,rerank_drop,1,1,0
58,1,142,1,34,rerank_drop,1,1,0
58,1,103,1,35,rerank_drop,1,1,0
58,1,194,1,36,rerank_drop,1,1,0
58,1,165,1,37,rerank_drop,1,1,0
58,1,161,1,38,rerank_drop,1,1,0
58,1,146,1,39,rerank_drop,1,1,0
58,1,170,1,40,rerank_drop,1,1,0
58,1,175,1,41,rerank_drop,1,1,0
58,1,123,1,42,rerank_drop,1,1,0
58,1,144,1,43,rerank_drop,1,1,0
58,1,189,1,44,rerank_drop,1,1,0
58,1,121,1,45,rerank_drop,1,1,0
58,1,102,1,46,rerank_drop,1,1,0
58,1,136,1,47,rerank_drop,1,1,0
58,1,147,1,48,rerank_drop,1,1,0
58,1,154,1,49,rerank_drop,1,1,0
58,1,188,1,50,rerank_drop,1,1,0
58,1,159,1,51,rerank_drop,1,1,0
58,1,109,1,52,rerank_drop,1,1,0
58,1,169,1,53,rerank_drop,1,1,0
58,1,196,1,54,rerank_drop,1,1,0
58,1,125,1,55,rerank_drop,1,1,0
58,1,116,1,56,rerank_drop,1,1,0
58,1,199,1,57,rerank_drop,1,1,0
58,1,111,1,58,rerank_drop,1,1,0
58,1,150,1,59,rerank_drop,1,1,0
58,1,112,1,60,rerank_drop,1,1,0
58,1,133,1,61,rerank_drop,1,1,0
58,1,198,1,62,rerank_drop,1,1,0
58,1,192,1,63,rerank_drop,1,1,0
58,1,195,1,64,rerank_drop,1,1,0
58,1,139,1,65,rerank_drop,1,1,0
58,1,156,1,66,rerank_drop,1,1,0
58,1,193,1,67,rerank_drop,1,1,0
58,1,145,1,68,rerank_drop,1,1,0
58,1,163,1,69,rerank_drop,1,1,0
58,1,130,1,70,rerank_drop,1,1,0
58,1,174,1,71,rerank_drop,1,1,0
58,1,127,1,72,rerank_drop,1,1,0
58,1,186,1,73,rerank_drop,1,1,0
58,1,101,1,74,rerank_drop,1,1,0
58,1,106,1,75,rerank_drop,1,1,0
58,1,122,1,76,rerank_drop,1,1,0
58,1,180,1,77,rerank_drop,1,1,0
58,1,152,1,78,rerank_drop,1,1,0
58,1,158,1,79,rerank_drop,1,1,0
58,1,100,1,80,rerank_drop,1,1,0
58,1,181,1,81,rerank_drop,1,1,0
58,1,173,1,82,rerank_drop,1,1,0
58,1,167,1,83,rerank_drop,1,1,0
58,1,104,1,84,rerank_drop,1,1,0
58,1,114,1,85,rerank_drop,1,1,0
58,1,185,1,86,rerank_drop,1,1,0
58,1,162,1,87,rerank_drop,1,1,0
58,1,108,1,88,rerank_drop,1,1,0
58,1,124,1,89,rerank_drop,1,1,0
58,1,138,1,90,rerank_drop,1,1,0
58,1,191,1,91,rerank_drop,1,1,0
58,1,164,1,92,rerank_drop,1,1,0
58,1,120,1,93,rerank_drop,1,1,0
58,1,153,1,94,rerank_drop,1,1,0
58,1,141,1,95,rerank_drop,1,1,0
58,1,149,1,96,rerank_drop,1,1,0
58,1,314,3,97,rerank_drop,1,1,0
58,1,465,5,98,rerank_drop,1,1,0
58,1,341,3,99,rerank_drop,1,1,0
59,1,161,1,0,final_survivor,1,1,0
59,1,199,1,1,final_survivor,1,1,0
59,1,163,1,2,final_survivor,1,1,0
59,1,111,1,3,final_survivor,1,1,0
59,1,121,1,4,final_survivor,1,1,0
59,1,130,1,5,final_survivor,1,1,0
59,1,125,1,6,final_survivor,1,1,0
59,1,159,1,7,final_survivor,1,1,0
59,1,136,1,8,final_survivor,1,1,0
59,1,198,1,9,final_survivor,1,1,0
59,1,156,1,10,final_survivor,1,1,0
59,1,114,1,11,final_survivor,1,1,0
59,1,133,1,12,final_survivor,1,1,0
59,1,152,1,13,final_survivor,1,1,0
59,1,175,1,14,final_survivor,1,1,0
59,1,107,1,15,final_survivor,1,1,0
59,1,104,1,16,final_survivor,1,1,0
59,1,189,1,17,final_survivor,1,1,0
59,1,139,1,18,final_survivor,1,1,0
59,1,101,1,19,final_survivor,1,1,0
59,1,192,1,20,final_survivor,1,1,0
59,1,194,1,21,final_survivor,1,1,0
59,1,148,1,22,final_survivor,1,1,0
59,1,108,1,23,final_survivor,1,1,0
59,1,157,1,24,final_survivor,1,1,0
59,1,169,1,25,rerank_drop,1,1,0
59,1,174,1,26,rerank_drop,1,1,0
59,1,177,1,27,rerank_drop,1,1,0
59,1,150,1,28,rerank_drop,1,1,0
59,1,122,1,29,rerank_drop,1,1,0
59,1,176,1,30,rerank_drop,1,1,0
59,1,113,1,31,rerank_drop,1,1,0
59,1,196,1,32,rerank_drop,1,1,0
59,1,105,1,33,rerank_drop,1,1,0
59,1,188,1,34,rerank_drop,1,1,0
59,1,116,1,35,rerank_drop,1,1,0
59,1,127,1,36,rerank_drop,1,1,0
59,1,182,1,37,rerank_drop,1,1,0
59,1,165,1,38,rerank_drop,1,1,0
59,1,162,1,39,rerank_drop,1,1,0
59,1,132,1,40,rerank_drop,1,1,0
59,1,144,1,41,rerank_drop,1,1,0
59,1,155,1,42,rerank_drop,1,1,0
59,1,137,1,43,rerank_drop,1,1,0
59,1,193,1,44,rerank_drop,1,1,0
59,1,135,1,45,rerank_drop,1,1,0
59,1,142,1,46,rerank_drop,1,1,0
59,1,158,1,47,rerank_drop,1,1,0
59,1,168,1,48,rerank_drop,1,1,0
59,1,185,1,49,rerank_drop,1,1,0
59,1,140,1,50,rerank_drop,1,1,0
59,1,187,1,51,rerank_drop,1,1,0
59,1,106,1,52,rerank_drop,1,1,0
59,1,100,1,53,rerank_drop,1,1,0
59,1,109,1,54,rerank_drop,1,1,0
59,1,173,1,55,rerank_drop,1,1,0
59,1,103,1,56,rerank_drop,1,1,0
59,1,181,1,57,rerank_drop,1,1,0
59,1,164,1,58,rerank_drop,1,1,0
59,1,141,1,59,rerank_drop,1,1,0
59,1,124,1,60,rerank_drop,1,1,0
59,1,179,1,61,rerank_drop,1,1,0
59,1,170,1,62,rerank_drop,1,1,0
59,1,123,1,63,rerank_drop,1,1,0
59,1,119,1,64,rerank_drop,1,1,0
59,1,147,1,65,rerank_drop,1,1,0
59,1,184,1,66,rerank_drop,1,1,0
59,1,102,1,67,rerank_drop,1,1,0
59,1,178,1,68,rerank_drop,1,1,0
59,1,146,1,69,rerank_drop,1,1,0
59,1,115,1,70,rerank_drop,1,1,0
59,1,154,1,71,rerank_drop,1,1,0
59,1,171,1,72,rerank_drop,1,1,0
59,1,172,1,73,rerank_drop,1,1,0
59,1,131,1,74,rerank_drop,1,1,0
59,1,110,1,75,rerank_drop,1,1,0
59,1,153,1,76,rerank_drop,1,1,0
59,1,167,1,77,rerank_drop,1,1,0
59,1,112,1,78,rerank_drop,1,1,0
59,1,166,1,79,rerank_drop,1,1,0
59,1,191,1,80,rerank_drop,1,1,0
59,1,197,1,81,rerank_drop,1,1,0
59,1,145,1,82,rerank_drop,1,1,0
59,1,118,1,83,rerank_drop,1,1,0
59,1,190,1,84,rerank_drop,1,1,0
59,1,128,1,85,rerank_drop,1,1,0
59,1,180,1,86,rerank_drop,1,1,0
59,1,160,1,87,rerank_drop,1,1,0
59,1,126,1,88,rerank_drop,1,1,0
59,1,117,1,89,rerank_drop,1,1,0
59,1,120,1,90,rerank_drop,1,1,0
59,1,195,1,91,rerank_drop,1,1,0
59,1,151,1,92,rerank_drop,1,1,0
59,1,129,1,93,rerank_drop,1,1,0
59,1,149,1,94,rerank_drop,1,1,0
59,1,138,1,95,rerank_drop,1,1,0
59,1,186,1,96,rerank_drop,1,1,0
59,1,183,1,97,rerank_drop,1,1,0
59,1,495,5,98,rerank_drop,1,1,0
59,1,465,5,99,rerank_drop,1,1,0
60,1,193,1,0,final_survivor,1,1,0
60,1,148,1,1,final_survivor,1,1,0
60,1,146,1,2,final_survivor,1,1,0
60,1,165,1,3,final_survivor,1,1,0
60,1,127,1,4,final_survivor,1,1,0
60,1,115,1,5,final_survivor,1,1,0
60,1,194,1,6,final_survivor,1,1,0
60,1,153,1,7,final_survivor,1,1,0
60,1,109,1,8,final_survivor,1,1,0
60,1,101,1,9,final_survivor,1,1,0
60,1,158,1,10,final_survivor,1,1,0
60,1,199,1,11,final_survivor,1,1,0
60,1,126,1,12,final_survivor,1,1,0
60,1,111,1,13,final_survivor,1,1,0
60,1,188,1,14,final_survivor,1,1,0
60,1,147,1,15,final_survivor,1,1,0
60,1,103,1,16,final_survivor,1,1,0
60,1,104,1,17,final_survivor,1,1,0
60,1,175,1,18,final_survivor,1,1,0
60,1,107,1,19,final_survivor,1,1,0
60,1,164,1,20,final_survivor,1,1,0
60,1,161,1,21,final_survivor,1,1,0
60,1,184,1,22,final_survivor,1,1,0
60,1,136,1,23,final_survivor,1,1,0
60,1,144,1,24,final_survivor,1,1,0
60,1,125,1,25,rerank_drop,1,1,0
60,1,121,1,26,rerank_drop,1,1,0
60,1,137,1,27,rerank_drop,1,1,0
60,1,163,1,28,rerank_drop,1,1,0
60,1,110,1,29,rerank_drop,1,1,0
60,1,197,1,30,rerank_drop,1,1,0
60,1,196,1,31,rerank_drop,1,1,0
60,1,178,1,32,rerank_drop,1,1,0
60,1,108,1,33,rerank_drop,1,1,0
60,1,116,1,34,rerank_drop,1,1,0
60,1,133,1,35,rerank_drop,1,1,0
60,1,152,1,36,rerank_drop,1,1,0
60,1,130,1,37,rerank_drop,1,1,0
60,1,185,1,38,rerank_drop,1,1,0
60,1,156,1,39,rerank_drop,1,1,0
60,1,179,1,40,rerank_drop,1,1,0
60,1,157,1,41,rerank_drop,1,1,0
60,1,135,1,42,rerank_drop,1,1,0
60,1,112,1,43,rerank_drop,1,1,0
60,1,132,1,44,rerank_drop,1,1,0
60,1,171,1,45,rerank_drop,1,1,0
60,1,105,1,46,rerank_drop,1,1,0
60,1,142,1,47,rerank_drop,1,1,0
60,1,113,1,48,rerank_drop,1,1,0
60,1,159,1,49,rerank_drop,1,1,0
60,1,173,1,50,rerank_drop,1,1,0
60,1,177,1,51,rerank_drop,1,1,0
60,1,123,1,52,rerank_drop,1,1,0
60,1,189,1,53,rerank_drop,1,1,0
60,1,100,1,54,rerank_drop,1,1,0
60,1,141,1,55,rerank_drop,1,1,0
60,1,168,1,56,rerank_drop,1,1,0
60,1,176,1,57,rerank_drop,1,1,0
60,1,150,1,58,rerank_drop,1,1,0
60,1,198,1,59,rerank_drop,1,1,0
60,1,182,1,60,rerank_drop,1,1,0
60,1,117,1,61,rerank_drop,1,1,0
60,1,192,1,62,rerank_drop,1,1,0
60,1,106,1,63,rerank_drop,1,1,0
60,1,139,1,64,rerank_drop,1,1,0
60,1,140,1,65,rerank_drop,1,1,0
60,1,191,1,66,rerank_drop,1,1,0
60,1,118,1,67,rerank_drop,1,1,0
60,1,190,1,68,rerank_drop,1,1,0
60,1,145,1,69,rerank_drop,1,1,0
60,1,102,1,70,rerank_drop,1,1,0
60,1,155,1,71,rerank_drop,1,1,0
60,1,151,1,72,rerank_drop,1,1,0
60,1,120,1,73,rerank_drop,1,1,0
60,1,114,1,74,rerank_drop,1,1,0
60,1,172,1,75,rerank_drop,1,1,0
60,1,129,1,76,rerank_drop,1,1,0
60,1,170,1,77,rerank_drop,1,1,0
60,1,166,1,78,rerank_drop,1,1,0
60,1,169,1,79,rerank_drop,1,1,0
60,1,131,1,80,rerank_drop,1,1,0
60,1,160,1,81,rerank_drop,1,1,0
60,1,149,1,82,rerank_drop,1,1,0
60,1,174,1,83,rerank_drop,1,1,0
60,1,407,4,84,rerank_drop,1,1,0
60,1,122,1,85,rerank_drop,1,1,0
60,1,162,1,86,rerank_drop,1,1,0
60,1,124,1,87,rerank_drop,1,1,0
60,1,187,1,88,rerank_drop,1,1,0
60,1,180,1,89,rerank_drop,1,1,0
60,1,415,4,90,rerank_drop,1,1,0
60,1,183,1,91,rerank_drop,1,1,0
60,1,167,1,92,rerank_drop,1,1,0
60,1,181,1,93,rerank_drop,1,1,0
60,1,4558,53,94,rerank_drop,1,1,0
60,1,412,4,95,rerank_drop,1,1,0
60,1,154,1,96,rerank_drop,1,1,0
60,1,8944,104,97,rerank_drop,1,1,0
60,1,8955,104,98,rerank_drop,1,1,0
60,1,128,1,99,rerank_drop,1,1,0
61,1,127,1,0,final_survivor,1,1,0
61,1,135,1,1,final_survivor,1,1,0
61,1,137,1,2,final_survivor,1,1,0
61,1,197,1,3,final_survivor,1,1,0
61,1,146,1,4,final_survivor,1,1,0
61,1,117,1,5,final_survivor,1,1,0
61,1,121,1,6,final_survivor,1,1,0
61,1,184,1,7,final_survivor,1,1,0
61,1,126,1,8,final_survivor,1,1,0
61,1,158,1,9,final_survivor,1,1,0
61,1,144,1,10,final_survivor,1,1,0
61,1,110,1,11,final_survivor,1,1,0
61,1,136,1,12,final_survivor,1,1,0
61,1,166,1,13,final_survivor,1,1,0
61,1,172,1,14,final_survivor,1,1,0
61,1,107,1,15,final_survivor,1,1,0
61,1,147,1,16,final_survivor,1,1,0
61,1,112,1,17,final_survivor,1,1,0
61,1,101,1,18,final_survivor,1,1,0
61,1,113,1,19,final_survivor,1,1,0
61,1,156,1,20,final_survivor,1,1,0
61,1,150,1,21,final_survivor,1,1,0
61,1,165,1,22,final_survivor,1,1,0
61,1,105,1,23,final_survivor,1,1,0
61,1,194,1,24,final_survivor,1,1,0
61,1,161,1,25,rerank_drop,1,1,0
61,1,190,1,26,rerank_drop,1,1,0
61,1,171,1,27,rerank_drop,1,1,0
61,1,173,1,28,rerank_drop,1,1,0
61,1,198,1,29,rerank_drop,1,1,0
61,1,157,1,30,rerank_drop,1,1,0
61,1,169,1,31,rerank_drop,1,1,0
61,1,125,1,32,rerank_drop,1,1,0
61,1,155,1,33,rerank_drop,1,1,0
61,1,111,1,34,rerank_drop,1,1,0
61,1,142,1,35,rerank_drop,1,1,0
