query_id,served_outcome,abstain_reason,witness_alt_class,witness_alt_basis,policy_id,policy_block_sha256,evidence_ptr,certification_tier,contract_id,contract_version
pairD_stale-soft_s1:e2:p206,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p207,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p208,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p209,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p210,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p211,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p212,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p213,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p214,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p215,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p216,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p217,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p218,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p219,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p220,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p221,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p222,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p223,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p224,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p225,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p226,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p227,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p228,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p229,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p230,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p231,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p232,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p233,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p234,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p235,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p236,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p237,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p238,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p239,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p240,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p241,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p242,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p243,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p244,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p245,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p246,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p247,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p248,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p249,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p250,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p251,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p252,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p253,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p254,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e2:p255,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p1,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p3,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p4,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p5,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p6,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p7,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p8,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p9,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p10,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p11,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p13,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p14,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p15,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p16,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p18,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p19,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p20,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p21,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p22,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p23,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p24,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p25,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p26,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p27,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p28,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p29,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p31,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p32,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p33,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p34,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p35,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p36,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p37,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p38,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p39,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p40,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p42,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p43,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p44,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p46,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p47,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p48,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p49,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p52,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p53,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p54,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p55,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p57,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p58,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p59,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p60,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p61,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p62,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p63,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p64,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p65,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p66,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p67,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p68,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p69,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p70,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p71,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p72,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p73,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p74,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p75,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p76,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p77,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p78,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p79,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p80,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p81,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p82,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p83,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p84,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p85,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p86,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p87,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p88,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p89,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p90,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p91,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p92,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p93,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p94,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p95,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p96,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p97,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p98,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p99,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p100,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p101,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p102,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p103,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p104,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p105,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p106,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p107,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p108,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p109,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p110,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p111,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p112,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p113,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p114,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p115,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p116,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p117,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p118,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p119,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p120,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p121,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p122,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p123,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p124,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p125,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p126,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p127,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p128,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p129,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p130,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p131,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p133,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p134,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p135,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p136,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p137,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p138,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p139,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p140,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p141,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p142,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p143,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p144,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p145,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p146,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p147,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p148,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p149,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p150,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p151,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p152,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p153,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p154,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p155,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p156,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p157,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p158,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p159,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p160,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p161,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p162,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p163,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p164,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p165,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p166,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p167,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p168,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p169,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p170,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p171,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p173,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p174,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p175,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p176,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p177,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p178,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p179,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p181,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p182,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p183,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p184,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p185,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p186,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p187,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p189,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p190,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p191,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p192,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p193,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p194,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p195,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p196,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p197,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p198,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p199,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p200,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p201,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p202,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p203,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p204,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p205,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p206,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p207,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p208,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p209,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p210,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e3:p211,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
